кластер,количество,процент от общего,процент фишинга в кластере,доля фишинга от всего фишинга
0,968,8.756218905472636,39.66942148760331,7.839934667211106
1,4094,37.033016734509275,28.651685393258425,23.948550428746426
2,2726,24.65852555404794,99.33969185619956,55.28787260106166
3,1333,12.057892356399819,0.0,0.0
4,1396,12.627770239710538,6.80515759312321,1.939567170273581
5,538,4.866576209859792,100.0,10.984075132707227
ИТОГО,11055,100.0,,100.0
